0.000000|0.000000|0.000000|0.000000|0|-100.063716|152.680230|-26.738030|209.185393|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|-107.391848|0
0.000000|0.000000|0.000000|0.000000|0|-115.177452|204.170846|-48.383108|-2559.893644|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|7.639439|2770.740527|0
0.000000|0.000000|0.000000|0.000000|0|-109.350656|-414.946778|-31.618790|-107751.029836|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-19.735212|106711.986790|0
0.000000|0.000000|0.000000|0.000000|0|-113.284592|-23804.605895|49.373396|-4121401.921794|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-89.551185|4073583.182523|0
0.000000|0.000000|0.000000|0.000000|0|-169.846340|-915744.120013|163.281179|-157430773.029997|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-157.103608|155599090.620941|0
0.000000|0.000000|0.000000|0.000000|0|-285.804179|-34984344.604452|158.203957|-6013420163.308908|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-68.448418|5943450577.739365|0
0.000000|0.000000|0.000000|0.000000|0|-356.233914|-1336317257.809633|82.346655|-229695747679.903625|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|4.024063|227023109252.892487|0
0.000000|0.000000|0.000000|0.000000|0|-339.421774|-51042725318.563240|-49.007483|-8773731203342.393555|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|65.708066|8671644334173.811523|0
0.000000|0.000000|0.000000|0.000000|0|-246.400528|-1949743115181.029541|-103.215070|-335131846716665.187500|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|62.903971|331232405879309.687500|0
0.000000|0.000000|0.000000|0.000000|0|-79.161011|-74472941475011.906250|-95.467156|-12801094104586608.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|11.378233|12652146598169054.000000|0
0.000000|0.000000|0.000000|0.000000|0|38.671567|-2844663729964076.000000|-174.362672|-488965813012806464.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|78.250290|483276450007484032.000000|0
0.000000|0.000000|0.000000|0.000000|0|167.335589|-108660629910070496.000000|-130.211465|-18677117590676946944.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-14.678219|18459800443185504256.000000|0
0.000000|0.000000|0.000000|0.000000|0|231.694821|-4150519107017713664.000000|-212.622184|-713413328633424248832.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|108.625803|705112413614257078272.000000|0
0.000000|0.000000|0.000000|0.000000|0|344.514615|-158535668077997457408.000000|-286.739972|-27250385171994170621952.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|118.253823|26933311864720284712960.000000|0
0.000000|0.000000|0.000000|0.000000|0|445.956697|-6055618212687481143296.000000|-220.339528|-1040888050129410390491136.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|4.351370|1028776676084168108539904.000000|0
0.000000|0.000000|0.000000|0.000000|0|486.699002|-231308720629983840567296.000000|-359.878468|-39758994743974661707530240.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|184.337560|39296377669701011459014656.000000|0
0.000000|0.000000|0.000000|0.000000|0|597.012612|-8835327598386920109899776.000000|-443.024803|-1518681761168534540352749568.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|185.917064|1501011176433132760285052928.000000|0
0.000000|0.000000|0.000000|0.000000|0|745.272319|-337483196935908969926361088.000000|-531.976291|-58009375271618762063304720384.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|190.789786|57334401173970264097986445312.000000|0
0.000000|0.000000|0.000000|0.000000|0|880.307050|-12890981301637574398060789760.000000|-424.548259|-2215794851987700530288116367360.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|50.798821|2190012955524166671616043909120.000000|0
0.000000|0.000000|0.000000|0.000000|0|910.170517|-492405804010489892416683769856.000000|-450.588238|-84637128412648813532584249131008.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|133.178562|83652333351588551349982199808000.000000|0
0.000000|0.000000|0.000000|0.000000|0|953.089818|-18808029790167407539004830121984.000000|-454.113116|-3232900621433019310155762652676096.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|126.982904|3195283958465837882726497669611520.000000|0
0.000000|0.000000|0.000000|0.000000|0|984.052682|-718419470629060066375060103888896.000000|-335.831151|-123487704724198995435141326524383232.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|4.441177|122050858690066917640850713018892288.000000|0
0.000000|0.000000|0.000000|0.000000|0|912.620011|-27441478183658970447178543036104704.000000|-318.521439|-4716882987785927950286019301293948928.000000|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|62.166427|4661999754008428649492922858188308480.000000|0
0.000000|0.000000|0.000000|0.000000|0|885.582166|-1048211014717654286878819753626959872.000000|-345.465193|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|87.280915|inf|0
0.000000|0.000000|0.000000|0.000000|0|862.479443|-40038290682455322607109347738623410176.000000|-343.883319|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|83.015448|inf|0
0.000000|0.000000|0.000000|0.000000|0|842.059584|nan|-504.232973|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|250.149295|inf|0
0.000000|0.000000|0.000000|0.000000|0|929.616640|nan|-569.766614|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|212.602814|inf|0
0.000000|0.000000|0.000000|0.000000|0|1018.136008|nan|-420.357114|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|21.414077|inf|0
0.000000|0.000000|0.000000|0.000000|0|1006.362506|nan|-269.685953|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-41.109870|inf|0
0.000000|0.000000|0.000000|0.000000|0|905.705475|nan|-209.679838|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|-4.488268|inf|0
0.000000|0.000000|0.000000|0.000000|0|796.830593|nan|-360.247952|-inf|-27672|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|0.000000|0.000000|0|0.000000|0.000000|187.993753|inf|0
