0.00,-15.94,0.00,-9.94,0.00,0.18,16.13,-45.84,-28.33,949.00,0.00,-15.94,0.00,-15.94,0.00,0.00,-15.94,0.00,-15.94,0.00,0.00,-15.94,0.09,15.94,344.00
0.00,-16.02,0.00,-10.02,0.00,0.11,16.01,-45.91,-28.44,943.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.14,16.02,328.00
0.00,-16.02,0.00,-10.02,0.00,0.10,16.10,-45.86,-28.59,957.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.20,16.02,328.00
0.00,-16.09,0.00,-10.09,0.00,0.19,16.00,-45.84,-28.79,954.00,0.00,-16.09,0.00,-16.09,0.00,0.00,-16.09,0.00,-16.09,0.00,0.00,-16.09,0.20,16.09,328.00
0.00,-16.09,0.00,-10.09,0.00,0.11,16.09,-45.86,-28.78,946.00,0.00,-16.09,0.00,-16.09,0.00,0.00,-16.09,0.00,-16.09,0.00,0.00,-16.09,0.12,16.09,334.00
0.00,-16.02,0.00,-10.02,0.00,0.15,15.96,-45.80,-28.46,949.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.23,16.02,328.00
0.00,-16.02,0.00,-10.02,0.00,0.17,16.18,-45.84,-28.74,954.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.00,-16.02,0.00,0.00,-16.02,0.18,16.02,341.00
0.00,-16.21,0.00,-10.21,0.00,0.14,16.05,-45.86,-29.06,952.00,0.00,-16.21,0.00,-16.21,0.00,0.00,-16.21,0.00,-16.21,0.00,0.00,-16.21,0.15,16.21,334.00
0.00,-16.14,0.00,-10.14,0.00,0.08,16.31,-45.88,-29.03,957.00,0.00,-16.14,0.00,-16.14,0.00,0.00,-16.14,0.00,-16.14,0.00,0.00,-16.14,0.13,16.14,332.00
0.00,-15.93,0.00,-9.93,0.00,0.05,16.37,-45.89,-28.64,954.00,0.00,-15.93,0.00,-15.93,0.00,0.00,-15.93,0.00,-15.93,0.00,0.00,-15.93,0.16,15.93,328.00
0.00,-15.96,0.00,-9.96,0.00,0.11,16.25,-45.85,-28.69,952.00,0.00,-15.96,0.00,-15.96,0.00,0.00,-15.96,0.00,-15.96,0.00,0.00,-15.96,0.09,15.96,350.00
0.00,-15.92,0.00,-9.92,0.00,0.11,16.32,-45.83,-28.81,952.00,0.00,-15.92,0.00,-15.92,0.00,0.00,-15.92,0.00,-15.92,0.00,0.00,-15.92,0.18,15.92,326.00
0.00,-15.85,0.00,-9.85,0.00,0.10,16.19,-45.82,-28.62,952.00,0.00,-15.85,0.00,-15.85,0.00,0.00,-15.85,0.00,-15.85,0.00,0.00,-15.85,0.19,15.85,348.00
0.00,-15.97,0.00,-9.97,0.00,0.10,16.14,-45.81,-28.83,951.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.19,15.97,331.00
0.00,-16.01,0.00,-10.01,0.00,0.14,15.98,-45.81,-28.65,953.00,0.00,-16.01,0.00,-16.01,0.00,0.00,-16.01,0.00,-16.01,0.00,0.00,-16.01,0.15,16.01,327.00
0.00,-16.01,0.00,-10.01,0.00,0.12,15.99,-45.84,-28.64,952.00,0.00,-16.01,0.00,-16.01,0.00,0.00,-16.01,0.00,-16.01,0.00,0.00,-16.01,0.09,16.01,324.00
0.00,-15.91,0.00,-9.91,0.00,0.16,16.09,-45.83,-28.69,942.00,0.00,-15.91,0.00,-15.91,0.00,0.00,-15.91,0.00,-15.91,0.00,0.00,-15.91,0.22,15.91,323.00
0.00,-15.85,0.00,-9.85,0.00,0.17,16.05,-45.82,-28.36,945.00,0.00,-15.85,0.00,-15.85,0.00,0.00,-15.85,0.00,-15.85,0.00,0.00,-15.85,0.21,15.85,322.00
0.00,-15.88,0.00,-9.88,0.00,0.14,15.98,-45.77,-28.34,952.00,0.00,-15.88,0.00,-15.88,0.00,0.00,-15.88,0.00,-15.88,0.00,0.00,-15.88,0.17,15.88,325.00
0.00,-15.86,0.00,-9.86,0.00,0.13,16.02,-45.82,-28.28,938.00,0.00,-15.86,0.00,-15.86,0.00,0.00,-15.86,0.00,-15.86,0.00,0.00,-15.86,0.10,15.86,326.00
0.00,-16.06,0.00,-10.06,0.00,0.12,15.90,-45.90,-28.48,944.00,0.00,-16.06,0.00,-16.06,0.00,0.00,-16.06,0.00,-16.06,0.00,0.00,-16.06,0.10,16.06,327.00
0.00,-16.12,0.00,-10.12,0.00,0.15,16.04,-45.86,-28.87,948.00,0.00,-16.12,0.00,-16.12,0.00,0.00,-16.12,0.00,-16.12,0.00,0.00,-16.12,0.14,16.12,327.00
0.00,-16.03,0.00,-10.03,0.00,0.13,16.03,-45.79,-28.88,946.00,0.00,-16.03,0.00,-16.03,0.00,0.00,-16.03,0.00,-16.03,0.00,0.00,-16.03,0.08,16.03,328.00
0.00,-15.91,0.00,-9.91,0.00,0.16,15.99,-45.75,-28.66,948.00,0.00,-15.91,0.00,-15.91,0.00,0.00,-15.91,0.00,-15.91,0.00,0.00,-15.91,0.21,15.91,331.00
0.00,-15.88,0.00,-9.88,0.00,0.09,16.02,-45.81,-28.36,952.00,0.00,-15.88,0.00,-15.88,0.00,0.00,-15.88,0.00,-15.88,0.00,0.00,-15.88,0.08,15.88,327.00
0.00,-15.79,0.00,-9.79,0.00,0.05,16.08,-45.77,-28.33,949.00,0.00,-15.79,0.00,-15.79,0.00,0.00,-15.79,0.00,-15.79,0.00,0.00,-15.79,0.13,15.79,324.00
0.00,-15.97,0.00,-9.97,0.00,0.07,16.10,-45.74,-28.78,943.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.08,15.97,323.00
0.00,-15.97,0.00,-9.97,0.00,0.17,15.90,-45.72,-28.51,949.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.00,-15.97,0.00,0.00,-15.97,0.09,15.97,342.00
0.00,-16.04,0.00,-10.04,0.00,0.18,15.84,-45.75,-28.54,949.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.13,16.04,327.00
0.00,-16.04,0.00,-10.04,0.00,0.23,16.03,-45.77,-28.75,946.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.08,16.04,326.00
0.00,-16.12,0.00,-10.12,0.00,0.18,15.97,-45.78,-28.77,949.00,0.00,-16.12,0.00,-16.12,0.00,0.00,-16.12,0.00,-16.12,0.00,0.00,-16.12,0.17,16.12,317.00
0.00,-16.00,0.00,-10.00,0.00,0.14,16.16,-45.75,-28.62,948.00,0.00,-16.00,0.00,-16.00,0.00,0.00,-16.00,0.00,-16.00,0.00,0.00,-16.00,0.18,16.00,330.00
0.00,-16.03,0.00,-10.03,0.00,0.17,16.07,-45.77,-28.52,948.00,0.00,-16.03,0.00,-16.03,0.00,0.00,-16.03,0.00,-16.03,0.00,0.00,-16.03,0.19,16.03,324.00
0.00,-16.05,0.00,-10.05,0.00,0.18,16.22,-45.86,-28.85,947.00,0.00,-16.05,0.00,-16.05,0.00,0.00,-16.05,0.00,-16.05,0.00,0.00,-16.05,0.15,16.05,325.00
0.00,-16.04,0.00,-10.04,0.00,0.15,16.10,-45.88,-28.71,947.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.00,-16.04,0.00,0.00,-16.04,0.09,16.04,321.00
0.00,-16.14,0.00,-10.14,0.00,0.17,16.09,-45.93,-28.96,943.00,0.00,-16.14,0.00,-16.14,0.00,0.00,-16.14,0.00,-16.14,0.00,0.00,-16.14,0.18,16.14,333.00
0.00,-16.07,0.00,-10.07,0.00,0.18,16.10,-45.92,-28.75,951.00,0.00,-16.07,0.00,-16.07,0.00,0.00,-16.07,0.00,-16.07,0.00,0.00,-16.07,0.10,16.07,324.00
