0;0;0;88;-99;-234;1
-56;-22;-244;62;-99;-188;2
0;0;0;88;-99;-234;1
-60;-22;-244;59;-102;-182;2
0;0;0;87;-97;-232;1
-60;-22;-244;59;-102;-182;2
0;0;0;87;-97;-232;1
-60;-22;-244;59;-102;-182;2
0;0;0;87;-97;-232;1
-60;-22;-244;59;-102;-182;2
0;0;0;87;-97;-232;1
-58;-22;-244;61;-98;-185;2
0;0;0;88;-98;-233;1
-58;-22;-244;61;-98;-185;2
0;0;0;88;-98;-233;1
-58;-22;-244;61;-98;-185;2
0;0;0;88;-98;-233;1
-58;-22;-244;61;-98;-185;2
0;0;0;89;-98;-232;1
-58;-24;-244;61;-99;-184;2
0;0;0;89;-98;-232;1
-58;-24;-244;61;-99;-184;2
0;0;0;89;-98;-232;1
-58;-24;-244;61;-99;-184;2
0;0;0;89;-98;-232;1
-59;-23;-245;59;-98;-182;2
0;0;0;88;-99;-231;1
-59;-23;-245;59;-98;-182;2
0;0;0;88;-99;-231;1
-59;-23;-245;59;-98;-182;2
0;0;0;88;-97;-231;1
-57;-22;-240;62;-97;-185;2
0;0;0;88;-97;-231;1
-57;-22;-240;62;-97;-185;2
0;0;0;88;-97;-231;1
-57;-22;-240;62;-97;-185;2
0;0;0;86;-97;-231;1
-57;-25;-243;61;-99;-181;2
0;0;0;86;-97;-231;1
-57;-25;-243;61;-99;-181;2
0;0;0;86;-97;-231;1
-57;-25;-243;61;-99;-181;2
0;0;0;86;-96;-231;1
-57;-23;-240;62;-99;-174;2
0;0;0;86;-96;-231;1
-57;-23;-240;62;-99;-174;2
0;0;0;86;-96;-231;1
-57;-23;-240;62;-99;-174;2
0;0;0;86;-96;-231;1
-57;-23;-240;62;-99;-174;2
0;0;0;87;-96;-231;1
-58;-23;-241;59;-100;-186;2
0;0;0;87;-96;-231;1
-58;-23;-241;59;-100;-186;2
0;0;0;87;-96;-231;1
-58;-23;-241;59;-100;-186;2
0;0;0;87;-99;-230;1
-59;-24;-243;59;-99;-183;2
0;0;0;87;-99;-230;1
-59;-24;-243;59;-99;-183;2
0;0;0;87;-99;-230;1
-59;-24;-243;59;-99;-183;2
0;0;0;89;-98;-231;1
-56;-22;-242;61;-97;-183;2
0;0;0;89;-98;-231;1
-56;-22;-242;61;-97;-183;2
0;0;0;89;-98;-231;1
-56;-22;-242;61;-97;-183;2
0;0;0;88;-97;-233;1
-56;-22;-242;61;-97;-183;2
0;0;0;88;-97;-233;1
-58;-23;-242;61;-98;-183;2
0;0;0;88;-97;-233;1
-58;-23;-242;61;-98;-183;2
0;0;0;88;-97;-233;1
-58;-23;-242;61;-98;-183;2
0;0;0;88;-99;-232;1
-59;-24;-247;61;-100;-180;2
0;0;0;88;-99;-232;1
-59;-24;-247;61;-100;-180;2
0;0;0;88;-99;-232;1
-59;-24;-247;61;-100;-180;2
0;0;0;86;-97;-232;1
-58;-23;-243;61;-100;-180;2
0;0;0;86;-97;-232;1
-58;-23;-243;60;-99;-186;2
0;0;0;86;-97;-232;1
-58;-23;-243;60;-99;-186;2
0;0;0;88;-98;-231;1
-58;-23;-243;60;-99;-186;2
0;0;0;88;-98;-231;1
-58;-24;-243;61;-100;-183;2
0;0;0;88;-98;-231;1
-58;-24;-243;61;-100;-183;2
0;0;0;88;-98;-231;1
-58;-24;-243;61;-100;-183;2
0;0;0;88;-98;-233;1
-58;-24;-243;61;-100;-183;2
0;0;0;88;-98;-233;1
-56;-22;-242;63;-98;-177;2
0;0;0;88;-98;-233;1
-56;-22;-242;63;-98;-177;2
0;0;0;88;-98;-233;1
-56;-22;-242;63;-98;-177;2
0;0;0;86;-96;-231;1
-58;-23;-240;63;-98;-177;2
0;0;0;86;-96;-231;1
-58;-23;-240;60;-100;-186;2
0;0;0;86;-96;-231;1
-58;-23;-240;60;-100;-186;2
0;0;0;87;-98;-232;1
-56;-24;-241;60;-100;-186;2
-56;-24;-241;62;-100;-182;2
0;0;0;87;-98;-232;1
-56;-24;-241;62;-100;-182;2
0;0;0;88;-96;-231;1
-56;-24;-241;62;-100;-182;2
0;0;0;88;-96;-231;1
-57;-20;-244;60;-97;-186;2
0;0;0;88;-96;-231;1
-57;-20;-244;60;-97;-186;2
-57;-20;-244;60;-97;-186;2
0;0;0;88;-96;-231;1
-57;-20;-244;60;-97;-186;2
0;0;0;86;-97;-232;1
-61;-22;-244;60;-97;-186;2
0;0;0;86;-97;-232;1
-61;-22;-244;58;-97;-186;2
0;0;0;86;-97;-232;1
-61;-22;-244;58;-97;-186;2
0;0;0;87;-96;-231;1
-58;-21;-242;58;-97;-186;2
0;0;0;87;-96;-231;1
-58;-21;-242;60;-98;-178;2
0;0;0;87;-96;-231;1
-58;-21;-242;60;-98;-178;2
0;0;0;87;-96;-231;1
-58;-21;-242;60;-98;-178;2
0;0;0;87;-97;-231;1
-58;-23;-244;60;-98;-178;2
0;0;0;87;-97;-231;1
-58;-23;-244;61;-99;-185;2
0;0;0;87;-97;-230;1
-58;-23;-244;61;-99;-185;2
0;0;0;87;-97;-230;1
-59;-24;-245;61;-99;-185;2
0;0;0;87;-97;-230;1
-59;-24;-245;59;-100;-183;2
0;0;0;87;-97;-230;1
-59;-24;-245;59;-100;-183;2
0;0;0;88;-97;-231;1
-59;-24;-245;59;-100;-183;2
0;0;0;88;-97;-231;1
-56;-21;-241;63;-96;-180;2
0;0;0;88;-97;-231;1
-56;-21;-241;63;-96;-180;2
0;0;0;86;-98;-230;1
-56;-21;-241;63;-96;-180;2
0;0;0;86;-98;-230;1
-59;-25;-242;63;-96;-180;2
0;0;0;86;-98;-230;1
-59;-25;-242;62;-102;-185;2
0;0;0;86;-98;-230;1
-59;-25;-242;62;-102;-185;2
0;0;0;88;-98;-231;1
-58;-24;-240;62;-102;-185;2
-58;-24;-240;60;-100;-181;2
0;0;0;88;-98;-231;1
-58;-24;-240;60;-100;-181;2
0;0;0;86;-98;-233;1
-58;-24;-240;60;-100;-181;2
0;0;0;86;-98;-233;1
-58;-24;-240;60;-100;-181;2
0;0;0;86;-98;-233;1
-54;-24;-239;60;-100;-181;2
0;0;0;86;-98;-233;1
-54;-24;-239;61;-98;-185;2
0;0;0;86;-98;-229;1
-54;-24;-239;61;-98;-185;2
0;0;0;86;-98;-229;1
-59;-25;-243;61;-98;-185;2
0;0;0;86;-98;-229;1
-59;-25;-243;61;-101;-180;2
0;0;0;86;-97;-233;1
-59;-25;-243;61;-101;-180;2
0;0;0;86;-97;-233;1
-59;-25;-243;61;-101;-180;2
0;0;0;86;-97;-233;1
-55;-23;-242;61;-101;-180;2
0;0;0;86;-97;-233;1
-55;-23;-242;61;-101;-180;2
0;0;0;87;-97;-232;1
-55;-23;-242;61;-101;-180;2
0;0;0;87;-97;-232;1
-59;-24;-243;61;-101;-180;2
0;0;0;87;-97;-232;1
-59;-24;-243;61;-101;-180;2
0;0;0;87;-97;-233;1
-59;-24;-243;60;-100;-188;2
0;0;0;87;-97;-233;1
-59;-24;-243;60;-100;-188;2
0;0;0;87;-97;-233;1
-60;-25;-242;60;-99;-185;2
0;0;0;87;-97;-233;1
-60;-25;-242;60;-99;-185;2
0;0;0;87;-97;-233;1
-56;-21;-243;60;-99;-185;2
0;0;0;86;-97;-230;1
-56;-21;-243;62;-99;-179;2
0;0;0;86;-97;-230;1
-56;-21;-243;62;-99;-179;2
0;0;0;86;-97;-230;1
-59;-23;-242;62;-99;-179;2
0;0;0;88;-96;-233;1
-59;-23;-242;61;-101;-183;2
0;0;0;88;-96;-233;1
-56;-24;-242;61;-101;-183;2
0;0;0;88;-96;-233;1
-56;-24;-242;62;-100;-182;2
0;0;0;87;-96;-229;1
-56;-24;-242;62;-100;-182;2
0;0;0;87;-96;-229;1
-57;-24;-241;62;-100;-182;2
0;0;0;88;-97;-232;1
-57;-24;-241;63;-99;-184;2
0;0;0;88;-97;-232;1
-57;-24;-241;63;-99;-184;2
-58;-25;-241;63;-99;-184;2
0;0;0;88;-97;-232;1
-58;-25;-241;63;-99;-184;2
0;0;0;86;-97;-234;1
-58;-25;-241;60;-101;-183;2
0;0;0;86;-97;-234;1
-58;-22;-242;60;-101;-183;2
0;0;0;86;-97;-234;1
-58;-22;-242;60;-101;-183;2
0;0;0;86;-97;-231;1
-58;-22;-242;60;-99;-179;2
0;0;0;86;-97;-231;1
-58;-22;-242;60;-99;-179;2
0;0;0;86;-97;-231;1
-58;-22;-242;60;-99;-179;2
0;0;0;86;-97;-231;1
-58;-24;-244;60;-99;-179;2
0;0;0;86;-96;-231;1
-58;-24;-244;62;-99;-188;2
0;0;0;86;-96;-231;1
-58;-24;-244;62;-99;-188;2
0;0;0;86;-96;-231;1
-57;-25;-245;62;-99;-188;2
0;0;0;85;-96;-232;1
-57;-25;-245;61;-100;-182;2
0;0;0;85;-96;-232;1
-57;-25;-245;61;-100;-182;2
0;0;0;85;-96;-232;1
-58;-22;-241;61;-100;-182;2
0;0;0;86;-97;-230;1
-58;-22;-241;61;-97;-179;2
0;0;0;86;-97;-230;1
-58;-22;-241;61;-97;-179;2
0;0;0;86;-97;-230;1
-58;-22;-241;61;-97;-179;2
-58;-25;-242;61;-97;-179;2
0;0;0;86;-97;-230;1
-58;-25;-242;61;-97;-179;2
0;0;0;86;-98;-231;1
-58;-25;-242;60;-100;-184;2
0;0;0;86;-98;-231;1
-58;-25;-242;60;-100;-184;2
0;0;0;86;-98;-231;1
-55;-23;-243;60;-100;-184;2
0;0;0;87;-97;-231;1
-55;-23;-243;60;-99;-181;2
0;0;0;87;-97;-231;1
-55;-23;-243;60;-99;-181;2
0;0;0;87;-97;-231;1
-55;-23;-243;60;-99;-181;2
0;0;0;87;-97;-231;1
-56;-25;-241;60;-99;-181;2
0;0;0;87;-97;-232;1
-56;-25;-241;61;-98;-184;2
0;0;0;87;-97;-232;1
-56;-25;-241;61;-98;-184;2
0;0;0;87;-97;-232;1
-57;-25;-241;61;-98;-184;2
0;0;0;87;-97;-230;1
-57;-25;-241;61;-98;-184;2
0;0;0;87;-97;-230;1
-57;-25;-241;63;-99;-186;2
0;0;0;87;-97;-230;1
-59;-22;-244;63;-99;-186;2
0;0;0;87;-97;-231;1
-59;-22;-244;63;-99;-186;2
0;0;0;87;-97;-231;1
-59;-22;-244;60;-99;-177;2
0;0;0;87;-97;-231;1
-59;-22;-244;60;-99;-177;2
0;0;0;87;-97;-231;1
-57;-26;-241;60;-99;-177;2
0;0;0;87;-97;-231;1
-57;-26;-241;61;-98;-188;2
0;0;0;87;-97;-231;1
-57;-26;-241;61;-98;-188;2
0;0;0;87;-97;-231;1
-58;-23;-244;61;-98;-188;2
0;0;0;86;-98;-231;1
-58;-23;-244;61;-98;-188;2
0;0;0;86;-98;-231;1
-58;-23;-244;61;-98;-188;2
0;0;0;86;-98;-231;1
-58;-23;-244;58;-101;-183;2
0;0;0;86;-98;-233;1
-60;-24;-245;58;-101;-183;2
0;0;0;86;-98;-233;1
-60;-24;-245;61;-100;-180;2
-60;-24;-245;61;-100;-180;2
0;0;0;86;-98;-233;1
-60;-24;-245;61;-100;-180;2
0;0;0;85;-98;-229;1
-58;-24;-244;61;-100;-180;2
0;0;0;85;-98;-229;1
-58;-24;-244;61;-99;-183;2
0;0;0;85;-98;-229;1
-58;-24;-244;61;-99;-183;2
0;0;0;86;-97;-232;1
-57;-21;-242;61;-99;-183;2
0;0;0;86;-97;-232;1
-57;-21;-242;60;-101;-179;2
0;0;0;86;-97;-232;1
-57;-21;-242;60;-101;-179;2
0;0;0;86;-97;-232;1
-60;-24;-242;60;-101;-179;2
0;0;0;86;-97;-233;1
-60;-24;-242;60;-101;-179;2
0;0;0;86;-97;-233;1
-60;-24;-242;63;-100;-185;2
0;0;0;86;-97;-233;1
-60;-24;-242;63;-100;-185;2
0;0;0;86;-97;-233;1
-59;-23;-242;63;-100;-185;2
0;0;0;85;-97;-231;1
-59;-23;-242;63;-100;-185;2
0;0;0;85;-97;-231;1
-59;-23;-242;60;-99;-182;2
0;0;0;85;-97;-231;1
-55;-22;-239;60;-99;-182;2
0;0;0;87;-96;-231;1
-55;-22;-239;60;-99;-182;2
0;0;0;87;-96;-231;1
-55;-22;-239;60;-99;-182;2
0;0;0;87;-96;-231;1
-55;-22;-239;63;-97;-175;2
0;0;0;87;-96;-231;1
-55;-22;-239;63;-97;-175;2
0;0;0;87;-97;-231;1
-58;-24;-242;63;-97;-175;2
0;0;0;87;-97;-231;1
-58;-24;-242;61;-98;-186;2
0;0;0;87;-97;-231;1
-58;-24;-242;61;-98;-186;2
0;0;0;86;-97;-236;1
-57;-22;-243;61;-98;-186;2
0;0;0;86;-97;-236;1
-57;-22;-243;61;-98;-186;2
0;0;0;86;-97;-236;1
-57;-22;-243;60;-101;-179;2
0;0;0;88;-97;-233;1
-58;-24;-243;60;-101;-179;2
0;0;0;88;-97;-233;1
-58;-24;-243;60;-101;-179;2
0;0;0;88;-97;-233;1
-58;-24;-243;66;-99;-184;2
0;0;0;85;-98;-232;1
-59;-25;-243;66;-99;-184;2
0;0;0;85;-98;-232;1
-59;-25;-243;66;-99;-184;2
0;0;0;85;-98;-232;1
-59;-25;-243;59;-100;-185;2
0;0;0;87;-96;-233;1
-58;-21;-242;59;-100;-185;2
0;0;0;87;-96;-233;1
-58;-21;-242;60;-100;-185;2
0;0;0;87;-96;-233;1
-58;-21;-242;60;-100;-185;2
0;0;0;86;-97;-231;1
-61;-24;-243;60;-100;-185;2
0;0;0;86;-97;-231;1
-61;-24;-243;60;-100;-185;2
0;0;0;86;-97;-231;1
-61;-24;-243;61;-98;-186;2
0;0;0;87;-98;-230;1
-60;-24;-242;61;-98;-186;2
0;0;0;87;-98;-230;1
-60;-24;-242;61;-98;-186;2
0;0;0;87;-98;-230;1
-60;-24;-242;61;-100;-186;2
0;0;0;86;-96;-229;1
-60;-24;-242;61;-100;-186;2
0;0;0;86;-96;-229;1
-59;-24;-241;61;-100;-186;2
0;0;0;86;-96;-229;1
-59;-24;-241;61;-100;-186;2
0;0;0;86;-96;-229;1
-59;-24;-241;64;-100;-180;2
0;0;0;87;-97;-231;1
-60;-24;-244;64;-100;-180;2
0;0;0;87;-97;-231;1
-60;-24;-244;64;-100;-180;2
0;0;0;87;-97;-231;1
-60;-24;-244;64;-100;-180;2
0;0;0;87;-98;-233;1
-60;-24;-244;62;-99;-187;2
0;0;0;87;-98;-233;1
-55;-23;-243;62;-99;-187;2
0;0;0;87;-98;-233;1
-55;-23;-243;59;-99;-182;2
0;0;0;87;-98;-233;1
-58;-24;-244;59;-99;-182;2
0;0;0;87;-98;-233;1
-58;-24;-244;59;-99;-182;2
0;0;0;87;-98;-233;1
-58;-24;-244;59;-99;-182;2
0;0;0;88;-98;-230;1
-58;-24;-244;61;-97;-186;2
0;0;0;88;-98;-230;1
-58;-23;-244;61;-97;-186;2
0;0;0;88;-98;-230;1
-58;-23;-244;61;-97;-186;2
0;0;0;88;-98;-230;1
-58;-23;-244;59;-99;-185;2
0;0;0;87;-97;-232;1
-56;-22;-242;59;-99;-185;2
0;0;0;87;-97;-232;1
-56;-22;-242;59;-99;-185;2
0;0;0;87;-97;-232;1
-56;-22;-242;59;-103;-182;2
0;0;0;86;-97;-232;1
-58;-25;-243;59;-103;-182;2
0;0;0;86;-97;-232;1
-58;-25;-243;59;-103;-182;2
0;0;0;86;-97;-232;1
-58;-25;-243;62;-100;-188;2
0;0;0;87;-96;-232;1
-56;-23;-242;62;-100;-188;2
0;0;0;87;-96;-232;1
-56;-23;-242;62;-100;-188;2
0;0;0;87;-96;-232;1
-56;-23;-242;62;-100;-188;2
0;0;0;86;-97;-233;1
-56;-23;-242;60;-99;-181;2
0;0;0;86;-97;-233;1
-58;-24;-243;60;-99;-181;2
0;0;0;86;-97;-233;1
-58;-24;-243;60;-99;-181;2
0;0;0;86;-97;-233;1
-58;-24;-243;60;-99;-181;2
0;0;0;87;-97;-230;1
-58;-24;-244;61;-98;-178;2
0;0;0;87;-97;-230;1
-58;-24;-244;61;-98;-178;2
-58;-24;-244;61;-98;-178;2
0;0;0;87;-97;-230;1
-58;-24;-244;61;-100;-186;2
0;0;0;87;-97;-232;1
-56;-22;-241;61;-100;-186;2
0;0;0;87;-97;-232;1
-56;-22;-241;61;-100;-186;2
0;0;0;87;-97;-232;1
-56;-22;-241;61;-100;-186;2
0;0;0;86;-98;-230;1
-59;-24;-241;60;-101;-180;2
0;0;0;86;-98;-230;1
-59;-24;-241;60;-101;-180;2
0;0;0;86;-98;-230;1
-59;-24;-241;60;-101;-180;2
0;0;0;85;-97;-231;1
-59;-24;-241;62;-101;-185;2
0;0;0;85;-97;-231;1
-59;-23;-241;62;-101;-185;2
0;0;0;85;-97;-231;1
-59;-23;-241;62;-101;-185;2
0;0;0;88;-97;-233;1
-59;-23;-241;62;-101;-185;2
0;0;0;88;-97;-233;1
-56;-24;-241;60;-100;-184;2
0;0;0;88;-97;-233;1
-56;-24;-241;60;-100;-184;2
0;0;0;88;-97;-233;1
-56;-24;-241;60;-100;-184;2
0;0;0;87;-98;-231;1
-56;-24;-241;62;-102;-174;2
0;0;0;87;-98;-231;1
-58;-24;-244;62;-102;-174;2
0;0;0;87;-98;-231;1
-58;-24;-244;62;-102;-174;2
0;0;0;86;-99;-233;1
-58;-24;-244;62;-102;-174;2
0;0;0;86;-99;-233;1
-56;-23;-241;61;-98;-190;2
0;0;0;86;-99;-233;1
-56;-23;-241;61;-98;-190;2
0;0;0;86;-97;-231;1
-56;-23;-241;61;-98;-190;2
0;0;0;86;-97;-231;1
-58;-26;-242;60;-102;-186;2
0;0;0;86;-97;-231;1
-58;-26;-242;60;-102;-186;2
0;0;0;87;-98;-230;1
-58;-26;-242;60;-102;-186;2
0;0;0;87;-98;-230;1
-58;-26;-242;61;-98;-179;2
0;0;0;87;-98;-230;1
-59;-25;-244;61;-98;-179;2
0;0;0;87;-98;-230;1
-59;-25;-244;61;-98;-179;2
0;0;0;86;-96;-230;1
-59;-25;-244;61;-100;-185;2
0;0;0;86;-96;-230;1
-56;-23;-241;61;-100;-185;2
0;0;0;86;-96;-230;1
-56;-23;-241;61;-100;-185;2
0;0;0;87;-98;-230;1
-56;-23;-241;61;-100;-185;2
0;0;0;87;-98;-230;1
-56;-23;-241;58;-100;-183;2
0;0;0;87;-98;-230;1
-60;-23;-244;58;-100;-183;2
0;0;0;88;-96;-232;1
-60;-23;-244;58;-100;-183;2
0;0;0;88;-96;-232;1
-60;-23;-244;63;-97;-186;2
0;0;0;88;-96;-232;1
-54;-22;-240;63;-97;-186;2
0;0;0;88;-96;-232;1
-54;-22;-240;63;-97;-186;2
0;0;0;87;-98;-232;1
-54;-22;-240;63;-97;-186;2
0;0;0;87;-98;-232;1
-57;-24;-243;63;-100;-185;2
0;0;0;87;-98;-232;1
-57;-24;-243;63;-100;-185;2
0;0;0;87;-97;-231;1
-57;-24;-243;63;-100;-185;2
0;0;0;87;-97;-231;1
-57;-24;-243;63;-100;-185;2
0;0;0;87;-97;-231;1
-60;-24;-244;60;-99;-177;2
0;0;0;87;-97;-231;1
-60;-24;-244;60;-99;-177;2
0;0;0;88;-97;-229;1
-60;-24;-244;60;-99;-177;2
0;0;0;88;-97;-229;1
-60;-24;-244;60;-99;-177;2
0;0;0;88;-97;-229;1
