0.00,-50.02,0.00,-50.02,0.00,-1.93,-29.42,-7.32,-8.90,-28.69,0.00,-50.02,0.00,-50.02,0.00,0.00,-50.02,0.00,-50.02,0.00,0.00,-50.02,47.07,50.02,130.45
0.00,-52.30,0.00,-52.30,0.00,10.16,-39.00,2.25,-9.56,-28.69,0.00,-52.30,0.00,-52.30,0.00,0.00,-52.30,0.00,-52.30,0.00,0.00,-52.30,45.19,52.30,130.59
0.00,-50.74,0.00,-50.74,0.00,10.16,-37.43,2.25,-7.99,-28.69,0.00,-50.74,0.00,-50.74,0.00,0.00,-50.74,0.00,-50.74,0.00,0.00,-50.74,44.70,50.74,128.54
0.00,-51.49,0.00,-51.49,0.00,5.71,-37.37,4.37,-7.87,-28.69,0.00,-51.49,0.00,-51.49,0.00,0.00,-51.49,0.00,-51.49,0.00,0.00,-51.49,44.12,51.49,129.77
0.00,-52.85,0.00,-52.85,0.00,6.04,-39.33,5.70,-8.58,-28.69,0.00,-52.85,0.00,-52.85,0.00,0.00,-52.85,0.00,-52.85,0.00,0.00,-52.85,44.15,52.85,121.90
0.00,-50.93,0.00,-50.93,0.00,6.06,-37.82,6.52,-6.33,-28.69,0.00,-50.93,0.00,-50.93,0.00,0.00,-50.93,0.00,-50.93,0.00,0.00,-50.93,44.54,50.93,115.40
0.00,-50.59,0.00,-50.59,0.00,5.45,-33.77,2.79,-5.07,-28.69,0.00,-50.59,0.00,-50.59,0.00,0.00,-50.59,0.00,-50.59,0.00,0.00,-50.59,44.57,50.59,115.03
0.00,-49.96,0.00,-49.96,0.00,3.99,-33.22,-0.01,-5.07,-28.69,0.00,-49.96,0.00,-49.96,0.00,0.00,-49.96,0.00,-49.96,0.00,0.00,-49.96,46.15,49.96,122.55
0.00,-50.24,0.00,-50.24,0.00,3.17,-33.35,-1.73,-5.61,-28.69,0.00,-50.24,0.00,-50.24,0.00,0.00,-50.24,0.00,-50.24,0.00,0.00,-50.24,46.62,50.24,108.57
0.00,-51.47,0.00,-51.47,0.00,4.72,-41.03,-1.48,-6.03,-28.69,0.00,-51.47,0.00,-51.47,0.00,0.00,-51.47,0.00,-51.47,0.00,0.00,-51.47,48.55,51.47,116.15
0.00,-52.20,0.00,-52.20,0.00,9.45,-42.49,1.16,-10.80,23.41,0.00,-52.20,0.00,-52.20,0.00,0.00,-52.20,0.00,-52.20,0.00,0.00,-52.20,49.39,52.20,112.93
0.00,-51.39,0.00,-51.39,0.00,9.45,-41.68,1.16,-9.99,23.41,0.00,-51.39,0.00,-51.39,0.00,0.00,-51.39,0.00,-51.39,0.00,0.00,-51.39,48.78,51.39,118.43
0.00,-50.44,0.00,-50.44,0.00,4.45,-39.94,4.36,-6.41,42.18,0.00,-50.44,0.00,-50.44,0.00,0.00,-50.44,0.00,-50.44,0.00,0.00,-50.44,55.55,50.44,117.29
0.00,-50.44,0.00,-50.44,0.00,4.45,-39.94,4.36,-6.41,42.18,0.00,-50.44,0.00,-50.44,0.00,0.00,-50.44,0.00,-50.44,0.00,0.00,-50.44,55.55,50.44,117.29
0.00,-50.12,0.00,-50.12,0.00,5.26,-35.64,3.67,-5.63,35.97,0.00,-50.12,0.00,-50.12,0.00,0.00,-50.12,0.00,-50.12,0.00,0.00,-50.12,51.87,50.12,160.82
